"id","family","rust_path","kind","source","line","classification","go_mapping","evidence","rationale"
"src/V8.rs:268:function:v8::V8::dispose","src/V8.rs","v8::V8::dispose","function","src/V8.rs","268","matched","platform.go; isolate.go","conformance/platform/conformance_test.go; platform_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/V8.rs:280:function:v8::V8::dispose_platform","src/V8.rs","v8::V8::dispose_platform","function","src/V8.rs","280","matched","platform.go; isolate.go","conformance/platform/conformance_test.go; platform_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/V8.rs:312:function:v8::V8::set_fatal_error_handler","src/V8.rs","v8::V8::set_fatal_error_handler","function","src/V8.rs","312","matched","platform.go; isolate.go","conformance/platform/conformance_test.go; platform_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/V8.rs:322:function:v8::V8::enable_web_assembly_trap_handler","src/V8.rs","v8::V8::enable_web_assembly_trap_handler","function","src/V8.rs","322","matched","platform.go; isolate.go","conformance/platform/conformance_test.go; platform_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/value.rs:156:function:v8::Value::is_undefined","src/value.rs","v8::Value::is_undefined","function","src/value.rs","156","matched","value.go; object_ops.go","conformance/object-ops/runner_test.go; object_ops_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/value.rs:162:function:v8::Value::is_null","src/value.rs","v8::Value::is_null","function","src/value.rs","162","matched","value.go; object_ops.go","conformance/object-ops/runner_test.go; object_ops_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/value.rs:169:function:v8::Value::is_null_or_undefined","src/value.rs","v8::Value::is_null_or_undefined","function","src/value.rs","169","matched","value.go; object_ops.go","conformance/object-ops/runner_test.go; object_ops_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/value.rs:178:function:v8::Value::is_true","src/value.rs","v8::Value::is_true","function","src/value.rs","178","matched","value.go; object_ops.go","conformance/object-ops/runner_test.go; object_ops_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/value.rs:187:function:v8::Value::is_false","src/value.rs","v8::Value::is_false","function","src/value.rs","187","matched","value.go; object_ops.go","conformance/object-ops/runner_test.go; object_ops_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/value.rs:195:function:v8::Value::is_name","src/value.rs","v8::Value::is_name","function","src/value.rs","195","matched","value.go; object_ops.go","conformance/object-ops/runner_test.go; object_ops_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/value.rs:202:function:v8::Value::is_string","src/value.rs","v8::Value::is_string","function","src/value.rs","202","matched","value.go; object_ops.go","conformance/object-ops/runner_test.go; object_ops_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/value.rs:209:function:v8::Value::is_symbol","src/value.rs","v8::Value::is_symbol","function","src/value.rs","209","matched","value.go; object_ops.go","conformance/object-ops/runner_test.go; object_ops_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/value.rs:215:function:v8::Value::is_function","src/value.rs","v8::Value::is_function","function","src/value.rs","215","matched","value.go; object_ops.go","conformance/object-ops/runner_test.go; object_ops_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/value.rs:222:function:v8::Value::is_array","src/value.rs","v8::Value::is_array","function","src/value.rs","222","matched","value.go; object_ops.go","conformance/object-ops/runner_test.go; object_ops_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/value.rs:228:function:v8::Value::is_object","src/value.rs","v8::Value::is_object","function","src/value.rs","228","matched","value.go; object_ops.go","conformance/object-ops/runner_test.go; object_ops_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/value.rs:235:function:v8::Value::is_big_int","src/value.rs","v8::Value::is_big_int","function","src/value.rs","235","matched","value.go; object_ops.go","conformance/object-ops/runner_test.go; object_ops_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/value.rs:242:function:v8::Value::is_boolean","src/value.rs","v8::Value::is_boolean","function","src/value.rs","242","matched","value.go; object_ops.go","conformance/object-ops/runner_test.go; object_ops_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/value.rs:248:function:v8::Value::is_number","src/value.rs","v8::Value::is_number","function","src/value.rs","248","matched","value.go; object_ops.go","conformance/object-ops/runner_test.go; object_ops_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/value.rs:254:function:v8::Value::is_external","src/value.rs","v8::Value::is_external","function","src/value.rs","254","matched","value.go; object_ops.go","conformance/object-ops/runner_test.go; object_ops_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/value.rs:260:function:v8::Value::is_int32","src/value.rs","v8::Value::is_int32","function","src/value.rs","260","matched","value.go; object_ops.go","conformance/object-ops/runner_test.go; object_ops_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/value.rs:266:function:v8::Value::is_uint32","src/value.rs","v8::Value::is_uint32","function","src/value.rs","266","matched","value.go; object_ops.go","conformance/object-ops/runner_test.go; object_ops_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/value.rs:272:function:v8::Value::is_date","src/value.rs","v8::Value::is_date","function","src/value.rs","272","matched","value.go; object_ops.go","conformance/object-ops/runner_test.go; object_ops_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/value.rs:278:function:v8::Value::is_arguments_object","src/value.rs","v8::Value::is_arguments_object","function","src/value.rs","278","matched","value.go; object_ops.go","conformance/object-ops/runner_test.go; object_ops_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/value.rs:284:function:v8::Value::is_big_int_object","src/value.rs","v8::Value::is_big_int_object","function","src/value.rs","284","matched","value.go; object_ops.go","conformance/object-ops/runner_test.go; object_ops_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/value.rs:290:function:v8::Value::is_boolean_object","src/value.rs","v8::Value::is_boolean_object","function","src/value.rs","290","matched","value.go; object_ops.go","conformance/object-ops/runner_test.go; object_ops_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/value.rs:296:function:v8::Value::is_number_object","src/value.rs","v8::Value::is_number_object","function","src/value.rs","296","matched","value.go; object_ops.go","conformance/object-ops/runner_test.go; object_ops_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/value.rs:302:function:v8::Value::is_string_object","src/value.rs","v8::Value::is_string_object","function","src/value.rs","302","matched","value.go; object_ops.go","conformance/object-ops/runner_test.go; object_ops_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/value.rs:308:function:v8::Value::is_symbol_object","src/value.rs","v8::Value::is_symbol_object","function","src/value.rs","308","matched","value.go; object_ops.go","conformance/object-ops/runner_test.go; object_ops_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/value.rs:314:function:v8::Value::is_native_error","src/value.rs","v8::Value::is_native_error","function","src/value.rs","314","matched","value.go; object_ops.go","conformance/object-ops/runner_test.go; object_ops_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/value.rs:320:function:v8::Value::is_reg_exp","src/value.rs","v8::Value::is_reg_exp","function","src/value.rs","320","matched","value.go; object_ops.go","conformance/object-ops/runner_test.go; object_ops_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/value.rs:326:function:v8::Value::is_async_function","src/value.rs","v8::Value::is_async_function","function","src/value.rs","326","matched","value.go; object_ops.go","conformance/object-ops/runner_test.go; object_ops_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
